title:Meital2, start timestamp:1638094773.891291, stop timestamp:1638094845.366033, headset type:EPOCX, headset serial:E20205C4, headset firmware:710, channels:67, sampling rate:eeg_128;mot_32, samples:9155      , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1638094777.147214,33.000000,0.000000,4074.102539,4180.384766,4267.307617,4252.051270,4277.820313,4187.179688,4940.128418,4462.820313,4059.102539,4220.641113,4755.897461,4560.000000,4427.692383,4603.205078,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.155022,34.000000,0.000000,4058.974365,4171.282227,4263.717773,4256.666504,4276.538574,4163.205078,4935.641113,4461.538574,4039.743652,4209.871582,4733.077148,4554.615234,4415.000000,4588.846191,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.162930,35.000000,0.000000,4053.589844,4167.692383,4272.692383,4246.538574,4280.000000,4174.615234,4969.615234,4460.384766,4043.076904,4203.333496,4738.589844,4561.922852,4419.615234,4582.692383,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.170738,36.000000,0.000000,4061.410156,4173.846191,4278.589844,4246.025879,4280.769043,4195.384766,5007.051270,4462.051270,4056.794922,4214.230957,4749.615234,4565.769043,4436.410156,4592.179688,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,9.000000,0.000000,0.269871,0.631470,-0.285767,0.668396,0.984984,-0.042974,0.039556,-45.286686,-1.208193,-24.524906
1638094777.178646,37.000000,0.000000,4044.871826,4169.871582,4256.538574,4261.410156,4282.307617,4200.897461,5016.794922,4466.153809,4048.076904,4210.512695,4728.333496,4550.769043,4423.333496,4580.641113,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.186455,38.000000,0.000000,4029.102539,4172.436035,4243.717773,4267.820313,4280.641113,4201.794922,5022.436035,4466.282227,4041.538574,4202.307617,4717.051270,4541.538574,4412.563965,4568.589844,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.194363,39.000000,0.000000,4040.000000,4184.487305,4258.077148,4261.922852,4279.615234,4194.871582,5032.948730,4464.871582,4052.307617,4210.641113,4719.743652,4548.077148,4425.384766,4579.487305,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.202171,40.000000,0.000000,4048.205078,4186.282227,4263.846191,4249.102539,4284.230957,4192.436035,5043.846191,4467.563965,4061.025635,4216.153809,4720.769043,4556.538574,4433.589844,4592.307617,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,10.000000,0.000000,0.270008,0.631531,-0.285645,0.668335,0.967403,-0.042486,0.028812,-45.208015,-1.254040,-24.622416
1638094777.209879,41.000000,0.000000,4038.718018,4172.179688,4251.794922,4236.410156,4277.307617,4197.051270,5052.051270,4475.512695,4063.974365,4216.666504,4722.307617,4556.410156,4429.871582,4592.436035,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.217687,42.000000,0.000000,4027.692383,4146.410156,4237.051270,4233.461426,4260.897461,4188.974121,5044.615234,4481.922852,4061.153809,4223.461426,4704.487305,4548.717773,4418.717773,4577.563965,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.225596,43.000000,0.000000,4015.128174,4134.743652,4226.153809,4241.666504,4257.820313,4178.589844,5027.820313,4484.743652,4052.692383,4210.384766,4684.230957,4543.461426,4403.589844,4562.307617,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.233504,44.000000,0.000000,4014.358887,4152.051270,4234.358887,4233.205078,4262.179688,4182.051270,5032.307617,4483.974121,4053.205078,4180.000000,4693.461426,4548.205078,4405.128418,4571.153809,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,11.000000,0.000000,0.270017,0.631592,-0.285645,0.668274,0.994262,-0.032719,0.036137,-45.270550,-1.161970,-24.610174
1638094777.241312,45.000000,0.000000,4035.384521,4171.794922,4260.128418,4220.384766,4269.871582,4187.051270,5055.384766,4479.487305,4063.076904,4184.743652,4708.974121,4557.948730,4426.282227,4591.410156,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.249220,46.000000,0.000000,4041.153809,4170.641113,4270.641113,4236.794922,4278.974121,4185.641113,5064.743652,4477.179688,4059.230713,4211.794922,4704.358887,4561.922852,4433.846191,4590.641113,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.257028,47.000000,0.000000,4027.948730,4164.358887,4261.153809,4257.563965,4282.820313,4186.794922,5061.538574,4476.794922,4048.589844,4212.179688,4700.641113,4558.589844,4428.333496,4582.307617,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.264836,48.000000,0.000000,4037.692383,4177.307617,4265.384766,4264.615234,4288.333496,4192.051270,5064.487305,4474.358887,4055.897461,4205.769043,4710.641113,4559.487305,4434.871582,4595.000000,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,12.000000,0.000000,0.270227,0.631714,-0.285461,0.668152,0.975705,-0.047369,0.026859,-45.460159,-1.162439,-24.549156
1638094777.272545,49.000000,0.000000,4053.589844,4191.153809,4276.282227,4264.743652,4291.538574,4194.743652,5066.410156,4470.384766,4056.410156,4216.025879,4708.846191,4563.461426,4441.282227,4607.051270,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.280353,50.000000,0.000000,4033.718018,4177.436035,4261.794922,4257.820313,4277.692383,4187.436035,5043.717773,4469.615234,4036.923096,4215.000000,4689.871582,4549.487305,4431.794922,4593.333496,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.288061,51.000000,0.000000,4014.743652,4162.307617,4240.128418,4247.692383,4271.922852,4183.589844,5008.077148,4471.922852,4032.435791,4205.769043,4683.717773,4531.025879,4424.487305,4580.384766,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.295869,52.000000,0.000000,4021.410156,4167.563965,4234.358887,4239.871582,4282.307617,4185.512695,4980.256348,4472.179688,4045.128174,4202.820313,4701.666504,4534.358887,4429.871582,4582.307617,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,13.000000,0.000000,0.270539,0.631958,-0.285339,0.667847,0.986449,-0.029789,0.025394,-45.564144,-1.062862,-24.594240
1638094777.303578,53.000000,0.000000,4018.718018,4161.666504,4229.358887,4234.230957,4271.153809,4172.820313,4945.769043,4468.205078,4044.743652,4197.948730,4699.487305,4535.897461,4426.922852,4578.205078,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.311386,54.000000,0.000000,4018.461426,4144.871582,4230.000000,4243.461426,4258.333496,4166.282227,4915.000000,4467.307617,4045.384521,4203.974121,4679.743652,4536.666504,4423.846191,4577.692383,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.319094,55.000000,0.000000,4037.948730,4158.077148,4253.205078,4246.922852,4269.358887,4181.794922,4904.871582,4469.102539,4060.128174,4217.563965,4690.641113,4556.025879,4435.000000,4597.820313,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.327002,56.000000,0.000000,4050.384521,4183.974121,4273.333496,4233.333496,4273.333496,4188.461426,4891.025879,4465.769043,4055.641113,4206.538574,4701.410156,4564.230957,4434.743652,4606.922852,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,14.000000,0.000000,0.270561,0.632141,-0.284912,0.667847,0.982053,-0.044439,0.039556,-45.407730,-1.089909,-24.601482
1638094777.334811,57.000000,0.000000,4042.948730,4187.563965,4260.512695,4245.128418,4270.897461,4182.179688,4860.512695,4462.948730,4042.307617,4181.538574,4676.410156,4540.641113,4414.358887,4588.461426,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.342719,58.000000,0.000000,4038.205078,4187.820313,4242.307617,4276.410156,4283.077148,4190.256348,4832.692383,4464.487305,4049.871826,4183.974121,4668.077148,4530.897461,4406.025879,4578.974121,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.350527,59.000000,0.000000,4051.794922,4201.538574,4256.794922,4282.051270,4291.538574,4202.820313,4808.333496,4463.461426,4065.897461,4208.461426,4695.897461,4554.230957,4423.205078,4596.282227,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.358435,60.000000,0.000000,4058.846191,4202.307617,4273.077148,4265.769043,4281.153809,4198.333496,4769.230957,4460.384766,4071.281982,4210.128418,4700.897461,4563.333496,4435.000000,4606.153809,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,15.000000,0.000000,0.270722,0.631897,-0.284729,0.668091,0.990844,-0.046392,0.031254,-45.366959,-1.247585,-24.591335
1638094777.366243,61.000000,0.000000,4044.102539,4186.153809,4258.461426,4256.922852,4277.436035,4187.948730,4722.948730,4461.666504,4070.769287,4190.897461,4681.538574,4546.538574,4431.410156,4591.666504,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.374151,62.000000,0.000000,4030.512939,4180.256348,4245.128418,4247.436035,4280.641113,4182.820313,4684.358887,4464.102539,4074.102539,4194.230957,4675.128418,4537.563965,4429.102539,4580.000000,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.382059,63.000000,0.000000,4033.205078,4184.102539,4247.307617,4248.846191,4274.358887,4186.282227,4653.205078,4461.282227,4078.589844,4207.436035,4678.974121,4545.641113,4433.846191,4585.897461,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.389868,64.000000,0.000000,4042.820557,4190.384766,4256.794922,4250.512695,4269.743652,4189.743652,4619.102539,4456.922852,4090.641113,4204.487305,4701.666504,4554.615234,4444.871582,4601.025879,2707.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,16.000000,0.000000,0.270719,0.631714,-0.284851,0.668213,0.974728,-0.035649,0.039556,-45.330261,-1.272827,-24.615534
1638094777.397676,65.000000,0.000000,4056.025635,4204.230957,4274.230957,4238.717773,4273.589844,4180.897461,4581.410156,4456.538574,4109.871582,4214.615234,4722.948730,4558.717773,4451.538574,4614.615234,1922.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.405384,66.000000,0.000000,4061.538574,4202.692383,4277.307617,4255.000000,4277.051270,4175.512695,4550.384766,4458.461426,4118.846191,4222.179688,4700.384766,4556.153809,4443.205078,4613.461426,2708.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.413192,67.000000,0.000000,4054.358887,4188.717773,4264.230957,4282.563965,4278.333496,4183.846191,4524.358887,4457.692383,4120.641113,4205.897461,4684.743652,4551.922852,4440.641113,4609.487305,2630.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.420901,68.000000,0.000000,4050.384521,4189.102539,4262.692383,4278.077148,4282.692383,4186.410156,4501.410156,4455.897461,4120.256348,4197.948730,4695.256348,4557.692383,4446.282227,4614.743652,2094.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,17.000000,0.000000,0.270912,0.631531,-0.285217,0.668152,0.984984,-0.044927,0.020510,-45.413902,-1.245544,-24.587315
1638094777.428709,69.000000,0.000000,4043.718018,4193.589844,4264.615234,4259.871582,4280.769043,4179.871582,4486.538574,4456.410156,4117.051270,4203.846191,4679.871582,4565.512695,4439.743652,4619.743652,1923.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.436417,70.000000,0.000000,4034.102539,4188.717773,4253.333496,4255.384766,4275.384766,4181.025879,4480.128418,4457.948730,4117.948730,4202.051270,4673.205078,4562.948730,4435.512695,4616.666504,2369.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.444225,71.000000,0.000000,4034.358887,4184.871582,4246.282227,4249.615234,4277.436035,4185.897461,4472.051270,4459.743652,4120.000000,4189.102539,4696.282227,4554.102539,4440.769043,4606.922852,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.451934,72.000000,0.000000,4035.128174,4187.179688,4252.436035,4249.871582,4281.282227,4187.051270,4455.641113,4458.333496,4114.871582,4177.436035,4692.820313,4549.743652,4438.461426,4596.025879,2197.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,18.000000,0.000000,0.271003,0.631409,-0.285400,0.668152,0.972287,-0.052741,0.042486,-45.539177,-1.270989,-24.378584
1638094777.459742,73.000000,0.000000,4041.025635,4195.769043,4267.307617,4246.282227,4282.692383,4187.179688,4430.897461,4456.282227,4116.538574,4182.820313,4685.512695,4559.487305,4439.102539,4605.897461,3081.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.467450,74.000000,0.000000,4061.666748,4206.666504,4283.461426,4233.589844,4281.153809,4184.871582,4404.871582,4455.000000,4130.897461,4203.333496,4699.615234,4576.666504,4452.563965,4631.794922,2573.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.475258,75.000000,0.000000,4062.564209,4208.974121,4274.615234,4254.102539,4280.128418,4184.743652,4379.743652,4452.307617,4137.179688,4208.717773,4692.051270,4570.512695,4451.794922,4630.512695,2665.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.482967,76.000000,0.000000,4037.564209,4200.769043,4249.871582,4276.410156,4282.692383,4188.205078,4352.563965,4451.922852,4135.128418,4192.820313,4675.128418,4539.743652,4433.077148,4604.230957,2259.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,19.000000,0.000000,0.271154,0.631409,-0.285400,0.668091,0.996215,-0.037114,0.043951,-45.751926,-1.360557,-24.407391
1638094777.490775,77.000000,0.000000,4030.256348,4192.307617,4240.769043,4260.256348,4281.153809,4186.025879,4328.846191,4456.153809,4136.025879,4182.563965,4677.179688,4523.974121,4425.897461,4588.333496,2408.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.498483,78.000000,0.000000,4038.718018,4183.461426,4247.820313,4251.666504,4278.717773,4183.333496,4300.769043,4456.025879,4136.922852,4176.666504,4662.307617,4526.794922,4428.589844,4589.102539,2573.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.506391,79.000000,0.000000,4036.794922,4185.128418,4256.282227,4269.743652,4288.205078,4192.307617,4228.717773,4452.051270,4145.384766,4180.384766,4647.948730,4529.102539,4430.512695,4594.487305,2665.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.514200,80.000000,0.000000,4031.794922,4192.307617,4260.769043,4267.820313,4289.615234,4198.974121,4158.461426,4453.077148,4156.794922,4185.000000,4676.153809,4534.230957,4431.538574,4597.307617,2259.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,20.000000,0.000000,0.271341,0.631531,-0.285095,0.668030,0.974728,-0.035161,0.041021,-45.676735,-1.374501,-24.299986
1638094777.522108,81.000000,0.000000,4042.051270,4192.692383,4264.358887,4252.820313,4281.666504,4189.487305,4210.641113,4455.128418,4159.230957,4189.615234,4696.410156,4550.897461,4436.922852,4607.436035,2408.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.529916,82.000000,0.000000,4050.512939,4188.846191,4264.871582,4243.205078,4280.128418,4171.666504,4178.205078,4453.974121,4154.871582,4187.436035,4674.615234,4563.589844,4437.948730,4616.410156,2573.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.537824,83.000000,0.000000,4038.076904,4178.205078,4269.487305,4232.436035,4272.436035,4164.871582,4188.205078,4452.563965,4151.025879,4169.102539,4659.102539,4566.025879,4424.230957,4611.922852,2665.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.545632,84.000000,0.000000,4037.564209,4180.769043,4278.846191,4247.820313,4269.615234,4176.153809,5205.769043,4454.230957,4152.307617,4197.307617,4680.128418,4563.205078,4427.563965,4608.077148,2259.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,21.000000,0.000000,0.271605,0.631592,-0.284851,0.667969,0.981077,-0.037114,0.041997,-45.659061,-1.387051,-24.353321
1638094777.553540,85.000000,0.000000,4062.564209,4206.410156,4286.025879,4272.179688,4284.871582,4188.461426,6981.666504,4456.025879,4160.512695,4263.461426,4693.846191,4571.538574,4452.307617,4622.307617,2408.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.561348,86.000000,0.000000,4065.897461,4211.410156,4286.025879,4266.538574,4289.743652,4186.922852,7862.179688,4455.128418,4169.230957,4290.000000,4664.230957,4585.897461,4435.897461,4629.230957,2573.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094777.569257,87.000000,0.000000,4033.076904,4182.307617,4270.000000,4250.128418,4278.974121,4178.461426,7687.948730,4453.333496,4166.410156,4315.512695,4639.615234,4562.436035,4382.436035,4600.384766,2665.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
