title:yuval2, start timestamp:1638094143.767413, stop timestamp:1638094216.335315, headset type:EPOCX, headset serial:E20205C4, headset firmware:710, channels:67, sampling rate:eeg_128;mot_32, samples:9295      , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1638094143.845196,77.000000,0.000000,4366.282227,4381.153809,4367.179688,4378.205078,4409.102539,4343.333496,4416.666504,4330.384766,4327.563965,4305.769043,4598.846191,4492.436035,4438.589844,4511.282227,3491.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.852904,78.000000,0.000000,4364.871582,4379.487305,4363.461426,4376.922852,4413.846191,4343.589844,4389.358887,4324.230957,4328.461426,4309.615234,4593.974121,4489.743652,4438.333496,4510.384766,2653.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.860712,79.000000,0.000000,4372.820313,4390.000000,4371.794922,4384.871582,4412.051270,4346.666504,4387.051270,4326.410156,4334.230957,4312.692383,4603.077148,4493.461426,4443.846191,4523.461426,2828.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.868420,80.000000,0.000000,4379.230957,4395.384766,4376.794922,4391.410156,4414.358887,4349.871582,4386.153809,4328.589844,4336.666504,4312.051270,4612.179688,4504.230957,4451.922852,4526.282227,3106.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,20.000000,0.000000,0.149540,-0.717346,0.020325,-0.680176,0.947870,-0.227078,-0.032719,-36.085159,-14.817580,-11.239744
1638094143.876229,81.000000,0.000000,4381.282227,4394.615234,4377.563965,4391.922852,4416.666504,4346.666504,4376.666504,4323.333496,4331.153809,4317.436035,4613.333496,4505.641113,4454.615234,4523.077148,3491.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.883937,82.000000,0.000000,4382.436035,4395.256348,4386.410156,4393.077148,4413.461426,4338.846191,4366.410156,4315.000000,4326.282227,4323.461426,4609.358887,4498.846191,4451.153809,4524.358887,2653.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.891845,83.000000,0.000000,4380.000000,4392.948730,4395.128418,4397.307617,4413.461426,4340.769043,4363.846191,4314.102539,4327.692383,4322.563965,4604.743652,4497.436035,4448.333496,4523.974121,2828.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.899653,84.000000,0.000000,4376.153809,4390.384766,4392.692383,4397.307617,4416.410156,4348.717773,4363.333496,4317.948730,4328.205078,4317.948730,4602.436035,4498.077148,4448.589844,4520.256348,3106.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,21.000000,0.000000,0.149618,-0.717163,0.020081,-0.680359,0.961055,-0.223660,-0.041509,-36.109974,-14.685822,-11.065769
1638094143.907561,85.000000,0.000000,4368.717773,4389.743652,4383.589844,4388.461426,4414.230957,4346.025879,4355.000000,4315.641113,4326.794922,4312.307617,4597.436035,4491.282227,4444.615234,4511.922852,3491.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.915370,86.000000,0.000000,4359.743652,4385.641113,4375.641113,4379.230957,4415.641113,4342.563965,4348.205078,4306.794922,4326.794922,4308.205078,4583.077148,4478.461426,4432.179688,4503.846191,2653.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.923278,87.000000,0.000000,4356.922852,4380.256348,4375.512695,4381.025879,4427.051270,4349.358887,4349.615234,4306.922852,4324.871582,4309.615234,4571.282227,4474.615234,4427.692383,4504.615234,2828.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.931086,88.000000,0.000000,4360.897461,4377.307617,4374.358887,4380.641113,4423.205078,4352.948730,4345.897461,4317.179688,4322.436035,4311.153809,4569.358887,4479.487305,4434.615234,4505.769043,3106.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,22.000000,0.000000,0.149625,-0.717102,0.020142,-0.680420,0.970333,-0.240264,-0.033696,-36.282310,-14.667240,-11.075859
1638094143.938994,89.000000,0.000000,4365.256348,4375.128418,4368.461426,4372.436035,4411.282227,4348.077148,4340.256348,4322.051270,4328.461426,4309.615234,4568.717773,4478.846191,4442.307617,4504.102539,3491.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.946802,90.000000,0.000000,4367.307617,4377.948730,4373.077148,4375.512695,4421.153809,4350.512695,4342.563965,4323.846191,4336.538574,4314.871582,4567.179688,4481.538574,4451.794922,4507.051270,2653.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.954710,91.000000,0.000000,4365.641113,4376.153809,4378.846191,4380.897461,4427.820313,4353.333496,4342.307617,4323.461426,4332.563965,4319.871582,4559.871582,4486.922852,4457.948730,4510.256348,2828.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.962519,92.000000,0.000000,4360.512695,4366.410156,4370.512695,4371.666504,4415.384766,4343.589844,4336.153809,4320.384766,4324.358887,4313.974121,4550.897461,4479.871582,4452.307617,4508.077148,3106.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,23.000000,0.000000,0.149876,-0.717041,0.020447,-0.680420,0.957636,-0.234892,-0.030765,-36.354080,-14.617183,-11.051607
1638094143.970227,93.000000,0.000000,4360.769043,4366.666504,4364.871582,4365.384766,4415.000000,4340.128418,4336.922852,4320.769043,4325.000000,4308.846191,4550.128418,4476.666504,4450.641113,4506.025879,3491.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.978035,94.000000,0.000000,4365.256348,4373.846191,4371.666504,4371.410156,4427.820313,4346.794922,4343.589844,4320.384766,4328.205078,4312.051270,4552.692383,4490.769043,4457.948730,4506.538574,2653.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
