title:Meital1, start timestamp:1638094657.533968, stop timestamp:1638094730.266930, headset type:EPOCX, headset serial:E20205C4, headset firmware:710, channels:67, sampling rate:eeg_128;mot_32, samples:9316      , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1638094657.611850,84.000000,0.000000,4054.615479,4219.230957,4338.974121,4276.282227,4298.974121,4214.102539,4190.512695,4472.820313,4408.974121,4224.743652,4696.153809,4572.307617,4470.897461,4604.615234,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,21.000000,0.000000,0.250939,0.640747,-0.284790,0.667358,0.974240,-0.050299,0.008302,-44.665260,-3.126044,-24.598288
1638094657.619658,85.000000,0.000000,4049.615479,4217.820313,4324.743652,4265.128418,4283.717773,4213.846191,4180.512695,4470.000000,4415.769043,4224.743652,4692.436035,4559.743652,4469.230957,4597.692383,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.627566,86.000000,0.000000,4049.743652,4214.230957,4322.051270,4263.974121,4283.974121,4224.615234,4190.256348,4469.102539,4419.871582,4234.487305,4681.282227,4553.717773,4482.307617,4599.358887,2551.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.635374,87.000000,0.000000,4047.435791,4208.717773,4330.769043,4265.512695,4296.410156,4227.692383,4195.897461,4469.743652,4423.461426,4232.307617,4683.717773,4561.282227,4488.846191,4606.922852,2656.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.643282,88.000000,0.000000,4043.076904,4214.487305,4328.461426,4274.102539,4294.743652,4216.922852,4192.436035,4470.384766,4430.512695,4222.692383,4692.179688,4563.461426,4479.230957,4604.358887,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,22.000000,0.000000,0.251179,0.641052,-0.284607,0.667053,0.984495,-0.035649,0.002442,-44.732067,-3.063440,-24.638458
1638094657.651091,89.000000,0.000000,4042.564209,4218.717773,4321.794922,4270.769043,4285.769043,4212.692383,4195.384766,4472.820313,4433.333496,4224.615234,4693.974121,4558.974121,4473.333496,4598.589844,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.658999,90.000000,0.000000,4044.743652,4213.461426,4329.487305,4263.077148,4295.641113,4216.794922,4209.487305,4475.256348,4438.461426,4232.820313,4688.077148,4561.794922,4478.461426,4632.820313,2551.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.666807,91.000000,0.000000,4043.205078,4213.589844,4335.000000,4267.563965,4303.974121,4217.436035,4219.871582,4474.871582,4451.666504,4237.436035,4682.563965,4565.512695,4477.179688,4698.717773,2656.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.674715,92.000000,0.000000,4043.974365,4212.692383,4333.589844,4273.589844,4294.615234,4217.692383,4217.307617,4473.717773,4457.179688,4243.333496,4687.307617,4569.102539,4469.487305,4742.692383,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,23.000000,0.000000,0.251127,0.641479,-0.284119,0.666870,0.990844,-0.057136,0.013674,-44.808861,-3.073763,-24.541279
1638094657.682523,93.000000,0.000000,4052.692383,4209.871582,4344.487305,4279.615234,4296.025879,4219.487305,4214.743652,4476.666504,4453.461426,4251.025879,4698.205078,4583.333496,4479.358887,4769.615234,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.690431,94.000000,0.000000,4051.923096,4212.051270,4347.307617,4281.794922,4298.717773,4216.666504,4209.743652,4477.563965,4456.666504,4250.641113,4699.102539,4582.692383,4491.666504,4792.436035,2551.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.698240,95.000000,0.000000,4040.000000,4212.948730,4329.487305,4266.025879,4285.641113,4215.512695,4194.358887,4474.230957,4464.102539,4245.000000,4697.179688,4559.871582,4482.692383,4784.230957,2656.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.705948,96.000000,0.000000,4039.102539,4212.692383,4327.307617,4262.948730,4294.487305,4218.205078,4182.820313,4475.384766,4464.615234,4236.025879,4695.897461,4557.563965,4470.256348,4758.077148,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,1.000000,8.333333,0.000000,4.000000,3.000000,4.000000,4.000000,2.000000,4.000000,0.000000,1.000000,4.000000,1.000000,4.000000,4.000000,3.000000,24.000000,0.000000,0.251004,0.641418,-0.283936,0.667053,0.995727,-0.058601,0.019534,-44.894642,-2.983053,-24.587151
1638094657.713756,97.000000,0.000000,4047.307617,4219.871582,4340.000000,4283.846191,4322.307617,4212.436035,4175.897461,4475.256348,4469.358887,4225.128418,4685.769043,4577.563965,4475.512695,4750.000000,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.721464,98.000000,0.000000,4041.153809,4223.974121,4332.820313,4282.436035,4314.487305,4206.153809,4165.128418,4470.000000,4484.102539,4219.358887,4686.666504,4576.794922,4482.820313,4734.487305,2551.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.729373,99.000000,0.000000,4023.846191,4222.436035,4321.282227,4263.717773,4292.051270,4212.179688,4170.512695,4470.256348,4494.871582,4227.051270,4706.025879,4560.769043,4474.871582,4707.051270,2656.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.737181,100.000000,0.000000,4004.487061,4218.589844,4323.589844,4272.307617,4300.256348,4220.384766,4191.025879,4473.974121,4501.153809,4229.871582,4716.922852,4562.948730,4464.230957,4718.974121,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,25.000000,0.000000,0.250964,0.641235,-0.284241,0.667114,0.978147,-0.054694,0.019045,-44.905178,-2.918081,-24.578436
1638094657.744989,101.000000,0.000000,3978.205078,4206.666504,4321.025879,4286.794922,4316.538574,4220.641113,4197.051270,4472.307617,4503.205078,4210.128418,4711.410156,4566.794922,4455.769043,4739.358887,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.752697,102.000000,0.000000,3955.897461,4197.692383,4315.384766,4278.974121,4323.461426,4218.589844,4198.205078,4473.717773,4498.461426,4205.384766,4706.410156,4558.205078,4455.000000,4749.358887,2551.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.760605,103.000000,0.000000,3944.230713,4198.461426,4316.538574,4266.666504,4319.487305,4216.025879,4206.922852,4474.487305,4495.512695,4220.769043,4700.897461,4553.717773,4464.358887,4801.666504,2656.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.768414,104.000000,0.000000,3932.435791,4203.077148,4315.897461,4259.102539,4295.128418,4213.333496,4205.512695,4468.205078,4502.692383,4221.153809,4686.153809,4548.461426,4457.179688,4856.666504,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,26.000000,0.000000,0.250895,0.641235,-0.284302,0.667114,0.976193,-0.060066,0.014162,-44.831326,-2.942940,-24.570593
1638094657.776322,105.000000,0.000000,3912.692383,4195.897461,4304.102539,4252.051270,4279.358887,4214.871582,4191.538574,4466.666504,4504.487305,4206.153809,4671.025879,4532.051270,4432.436035,4830.000000,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.784130,106.000000,0.000000,3893.974365,4185.000000,4289.871582,4255.897461,4288.333496,4215.512695,4178.717773,4472.563965,4500.128418,4194.871582,4675.256348,4523.974121,4426.922852,4774.102539,2551.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.792038,107.000000,0.000000,3896.794922,4193.846191,4298.717773,4261.025879,4296.025879,4214.871582,4177.820313,4473.461426,4516.794922,4202.051270,4696.410156,4545.641113,4454.871582,4781.666504,2656.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.799846,108.000000,0.000000,3907.820557,4205.897461,4322.436035,4257.948730,4298.846191,4214.743652,4186.538574,4469.358887,4534.487305,4218.717773,4703.333496,4570.384766,4482.436035,4806.153809,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,27.000000,0.000000,0.251051,0.641174,-0.284302,0.667114,0.978147,-0.060066,0.008302,-44.814861,-3.048645,-24.446867
1638094657.807754,109.000000,0.000000,3893.974365,4205.000000,4324.358887,4260.256348,4296.282227,4213.077148,4186.025879,4471.282227,4522.179688,4224.358887,4693.974121,4568.589844,4479.230957,4782.436035,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.815563,110.000000,0.000000,3859.358887,4198.589844,4304.487305,4259.743652,4283.974121,4213.205078,4177.948730,4474.871582,4503.205078,4211.922852,4691.666504,4553.589844,4459.102539,4737.563965,2551.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.823471,111.000000,0.000000,3860.256348,4198.589844,4308.846191,4251.666504,4288.077148,4220.128418,4194.615234,4474.615234,4507.179688,4209.358887,4695.769043,4558.589844,4458.077148,4723.205078,2656.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.831279,112.000000,0.000000,3906.538574,4201.794922,4346.410156,4268.333496,4314.230957,4223.333496,4225.512695,4474.615234,4519.743652,4224.230957,4692.692383,4585.769043,4470.769043,4732.820313,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,28.000000,0.000000,0.251081,0.641235,-0.284424,0.666992,0.981565,-0.063484,0.015627,-44.816708,-3.110448,-24.385513
1638094657.839187,113.000000,0.000000,3953.076904,4215.000000,4369.615234,4291.794922,4325.384766,4220.512695,4227.179688,4475.000000,4513.717773,4227.051270,4689.615234,4601.922852,4469.743652,4731.794922,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.846995,114.000000,0.000000,3980.512939,4222.820313,4366.410156,4279.230957,4315.769043,4222.436035,4212.692383,4477.436035,4500.897461,4212.692383,4692.307617,4598.077148,4460.000000,4723.589844,2551.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.854703,115.000000,0.000000,3979.102539,4201.794922,4367.563965,4266.025879,4309.102539,4222.051270,4217.436035,4479.615234,4499.743652,4208.077148,4688.589844,4595.384766,4450.641113,4717.179688,2656.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.862512,116.000000,0.000000,3964.230713,4194.743652,4373.974121,4282.179688,4314.743652,4214.871582,4221.922852,4476.794922,4494.871582,4225.512695,4685.000000,4602.692383,4456.282227,4721.153809,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,29.000000,0.000000,0.250913,0.641174,-0.284424,0.667114,0.998169,-0.053229,0.021975,-44.801704,-3.116070,-24.513628
1638094657.870220,117.000000,0.000000,3955.897461,4226.922852,4361.922852,4291.538574,4313.974121,4214.871582,4206.410156,4477.820313,4478.077148,4228.589844,4689.871582,4600.128418,4472.563965,4726.666504,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.878028,118.000000,0.000000,3942.051270,4249.358887,4341.666504,4285.512695,4299.230957,4218.333496,4192.692383,4482.820313,4466.538574,4205.384766,4687.563965,4581.282227,4462.563965,4711.153809,2551.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.885737,119.000000,0.000000,3925.512939,4244.871582,4342.179688,4289.230957,4302.179688,4213.333496,4198.846191,4481.538574,4461.282227,4199.487305,4679.230957,4575.128418,4444.871582,4698.333496,2656.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.893545,120.000000,0.000000,3927.051270,4253.974121,4353.846191,4297.563965,4323.077148,4212.563965,4215.128418,4480.128418,4449.230957,4218.333496,4685.512695,4586.410156,4464.358887,4709.102539,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,30.000000,0.000000,0.250946,0.641296,-0.284119,0.667114,0.980100,-0.062996,0.010743,-44.804867,-2.937796,-24.495600
1638094657.901253,121.000000,0.000000,3918.846191,4260.897461,4348.717773,4296.153809,4321.025879,4218.717773,4217.436035,4481.538574,4434.487305,4226.282227,4696.282227,4584.615234,4480.000000,4722.307617,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.909161,122.000000,0.000000,3894.487061,4242.692383,4342.051270,4284.102539,4308.077148,4220.128418,4211.794922,4479.615234,4423.974121,4222.948730,4697.563965,4575.641113,4462.692383,4739.487305,2551.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.916969,123.000000,0.000000,3894.358887,4232.948730,4353.846191,4279.230957,4312.307617,4219.871582,4215.384766,4478.974121,4414.615234,4217.051270,4697.948730,4582.692383,4455.384766,4755.897461,2656.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094657.924877,124.000000,0.000000,3896.025635,4239.487305,4360.384766,4301.794922,4322.179688,4219.102539,4218.333496,4481.794922,4399.358887,4208.846191,4683.333496,4584.358887,4454.358887,4738.461426,2069.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,31.000000,0.000000,0.251016,0.641541,-0.283936,0.666931,0.969845,-0.053717,0.005860,-44.891048,-2.977350,-24.512705
1638094657.932686,125.000000,0.000000,3881.666748,4238.717773,4358.846191,4316.282227,4327.563965,4217.692383,4217.051270,4482.051270,4385.000000,4211.666504,4662.563965,4580.897461,4441.025879,4712.692383,2513.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
